TX ID,Product,Quantity,Unit Price,Amount,Order Date,Ship Date,Customer Gender,Order Mode,Rating C,State,County,Days to Deliver,Weeknum,Gender Value
TX501464,Sundresses,2,31.1,62.2,24-Feb-25,1-Mar-25,,Website,1,California,Riverside County,5,9,Unknown
TX501465,Sandals,3,56.4,169.2,24-Feb-25,25-Feb-25,,Website,4,California,Sacramento County,1,9,Unknown
TX501466,Sundresses,1,41.9,41.9,24-Feb-25,24-Feb-25,M,Website,4,California,Sacramento County,0,9,Male
TX501467,Bikinis,7,45.9,321.3,24-Feb-25,25-Feb-25,M,Instagram,5,California,San Diego County,1,9,Male
TX501468,Baseball Caps,9,24.4,219.6,24-Feb-25,28-Feb-25,M,Instagram,5,California,San Diego County,4,9,Male
TX501469,T-Shirts,1,18.2,18.2,24-Feb-25,25-Feb-25,F,Target.com,5,California,San Diego County,1,9,Female
TX501470,T-Shirts,4,51.2,204.8,24-Feb-25,25-Feb-25,F,App,4,California,San Diego County,1,9,Female
TX501471,Jeans,1,59.7,59.7,24-Feb-25,27-Feb-25,M,App,5,California,San Diego County,3,9,Male
TX501472,Graphic Tees,2,33.6,67.2,24-Feb-25,26-Feb-25,F,App,4,California,San Francisco,2,9,Female
TX501473,Casual Dresses,1,90.4,90.4,24-Feb-25,28-Feb-25,M,Website,5,California,Santa Barbara County,4,9,Male
TX501474,Maxi Dresses,3,70.3,210.9,24-Feb-25,24-Feb-25,M,Website,5,California,Santa Clara County,0,9,Male
TX501475,Graphic Tees,2,20.5,41,24-Feb-25,27-Feb-25,F,App,3,California,Santa Clara County,3,9,Female
TX501476,Sandals,11,37.6,413.6,24-Feb-25,25-Feb-25,M,App,4,California,Solano County,1,9,Male
TX501477,Sandals,4,61.5,246,24-Feb-25,3-Mar-25,F,Website,2,California,Ventura County,7,9,Female
TX501478,Sundresses,1,33.5,33.5,25-Feb-25,1-Mar-25,M,Partner App,3,California,Alameda County,4,9,Male
TX501479,Graphic Tees,3,29.3,87.9,25-Feb-25,27-Feb-25,F,Website,5,California,Contra Costa County,2,9,Female
TX501480,Sneakers,2,125.9,251.8,25-Feb-25,2-Mar-25,F,Partner App,3,California,Contra Costa County,5,9,Female
TX501481,Sandals,5,29.3,146.5,25-Feb-25,25-Feb-25,M,Target.com,4,California,Humboldt County,0,9,Male
TX501482,Sundresses,1,37.8,37.8,25-Feb-25,28-Feb-25,F,App,5,California,Los Angeles County,3,9,Female
TX501483,Shorts,4,31.7,126.8,25-Feb-25,26-Feb-25,M,Target.com,5,California,Los Angeles County,1,9,Male
TX501484,T-Shirts,5,26.3,131.5,25-Feb-25,26-Feb-25,F,Instagram,5,California,Los Angeles County,1,9,Female
TX501485,T-Shirts,3,23.1,69.3,25-Feb-25,26-Feb-25,O,Target.com,3,California,Los Angeles County,1,9,Other
TX501486,Graphic Tees,1,22.3,22.3,25-Feb-25,27-Feb-25,F,Target.com,4,California,Los Angeles County,2,9,Female
TX501487,Casual Dresses,2,99.5,199,25-Feb-25,27-Feb-25,F,Target.com,4,California,Los Angeles County,2,9,Female
TX501488,Casual Dresses,4,47.4,189.6,25-Feb-25,28-Feb-25,F,Website,4,California,Los Angeles County,3,9,Female
TX501489,Shorts,11,37.5,412.5,25-Feb-25,27-Feb-25,F,App,1,California,Los Angeles County,2,9,Female
TX501490,Bikinis,1,45.1,45.1,25-Feb-25,2-Mar-25,M,Instagram,5,California,Merced County,5,9,Male
TX501491,Sandals,10,34.4,344,25-Feb-25,28-Feb-25,M,Target.com,4,California,Napa County,3,9,Male
TX501492,Graphic Tees,2,38,76,25-Feb-25,27-Feb-25,F,Website,4,California,Placer County,2,9,Female
TX501493,Workout Tops,14,32.4,453.6,25-Feb-25,28-Feb-25,M,Partner App,4,California,Sacramento County,3,9,Male
TX501494,Jeans,3,40.9,122.7,25-Feb-25,25-Feb-25,,Website,4,California,San Diego County,0,9,Unknown
TX501495,Hoodies & Sweatshirts,7,76.2,533.4,25-Feb-25,27-Feb-25,F,Target.com,3,California,San Diego County,2,9,Female
TX501496,Sneakers,1,85.6,85.6,25-Feb-25,27-Feb-25,M,Target.com,4,California,San Diego County,2,9,Male
TX501497,Graphic Tees,4,25,100,25-Feb-25,27-Feb-25,F,Target.com,5,California,San Diego County,2,9,Female
TX501498,Sneakers,5,150.7,753.5,25-Feb-25,26-Feb-25,,App,5,California,San Diego County,1,9,Unknown
TX501499,T-Shirts,1,19.6,19.6,25-Feb-25,26-Feb-25,M,Website,2,California,San Diego County,1,9,Male
TX501500,Tote Bags,2,37.5,75,25-Feb-25,28-Feb-25,F,Website,5,California,San Francisco,3,9,Female
TX501501,Sundresses,3,51.9,155.7,25-Feb-25,3-Mar-25,F,App,2,California,Santa Clara County,6,9,Female
TX501502,Tank Tops,2,30.9,61.8,25-Feb-25,27-Feb-25,F,Website,4,California,Sonoma County,2,9,Female
TX501503,Graphic Tees,3,21.2,63.6,25-Feb-25,28-Feb-25,F,Website,4,California,Stanislaus County,3,9,Female
TX501504,Tote Bags,17,17.5,297.5,25-Feb-25,26-Feb-25,M,Website,3,California,Ventura County,1,9,Male
TX501505,Casual Dresses,2,53.8,107.6,25-Feb-25,2-Mar-25,F,App,5,California,Alameda County,5,9,Female
TX501506,Jewelry,2,17,34,25-Feb-25,26-Feb-25,M,Instagram,4,California,Alameda County,1,9,Male
TX501507,Jeans,1,103.2,103.2,25-Feb-25,5-Mar-25,M,Target.com,3,California,Contra Costa County,8,9,Male
TX501508,Jeans,4,70.3,281.2,25-Feb-25,26-Feb-25,M,App,4,California,Los Angeles County,1,9,Male
TX501509,Sneakers,2,73.8,147.6,25-Feb-25,25-Feb-25,M,Instagram,5,California,Los Angeles County,0,9,Male
TX501510,Tank Tops,12,67.7,812.4,25-Feb-25,1-Mar-25,M,Website,3,California,Los Angeles County,4,9,Male
TX501511,Tote Bags,7,43.8,306.6,25-Feb-25,27-Feb-25,M,Website,4,California,Los Angeles County,2,9,Male
TX501512,Pajama Sets,6,71.9,431.4,25-Feb-25,26-Feb-25,F,Target.com,4,California,Los Angeles County,1,9,Female
TX501513,T-Shirts,2,26.3,52.6,26-Feb-25,28-Feb-25,F,App,3,California,Los Angeles County,2,9,Female
TX501514,Jeans,4,52.6,210.4,26-Feb-25,28-Feb-25,F,Target.com,3,California,Los Angeles County,2,9,Female
TX501515,Bikinis,1,32.7,32.7,26-Feb-25,5-Mar-25,F,App,5,California,Los Angeles County,7,9,Female
TX501516,Sandals,4,38.9,155.6,26-Feb-25,27-Feb-25,F,App,4,California,Los Angeles County,1,9,Female
TX501517,Sundresses,5,35,175,26-Feb-25,28-Feb-25,M,App,4,California,Los Angeles County,2,9,Male
TX501518,Sneakers,2,121,242,26-Feb-25,27-Feb-25,F,Website,3,California,Los Angeles County,1,9,Female
TX501519,Jeans,3,65.1,195.3,26-Feb-25,2-Mar-25,M,Target.com,4,California,San Benito County,4,9,Male
TX501520,Tank Tops,21,63.8,1339.8,26-Feb-25,28-Feb-25,F,App,4,California,San Diego County,2,9,Female
TX501521,Hoodies & Sweatshirts,1,77.7,77.7,26-Feb-25,28-Feb-25,M,App,4,California,San Diego County,2,9,Male
TX501522,Sandals,4,60.3,241.2,26-Feb-25,26-Feb-25,M,App,5,California,San Diego County,0,9,Male
TX501523,Sandals,2,124.1,248.2,26-Feb-25,1-Mar-25,F,App,5,California,San Diego County,3,9,Female
TX501524,Sunglasses,7,66,462,26-Feb-25,26-Feb-25,,Instagram,4,California,San Francisco,0,9,Unknown
TX501525,Sneakers,63,118.2,7446.6,26-Feb-25,3-Mar-25,,App,4,California,San Francisco,5,9,Unknown
TX501526,Sandals,5,64.3,321.5,26-Feb-25,27-Feb-25,M,Partner App,2,California,San Joaquin County,1,9,Male
TX501527,Tank Tops,2,54.8,109.6,26-Feb-25,26-Feb-25,M,App,3,California,San Joaquin County,0,9,Male
TX501528,Hoodies & Sweatshirts,2,78.6,157.2,26-Feb-25,27-Feb-25,M,App,5,California,San Mateo County,1,9,Male
TX501529,Sneakers,5,158.5,792.5,26-Feb-25,28-Feb-25,,Target.com,5,California,San Mateo County,2,9,Unknown
TX501530,Graphic Tees,10,23.5,235,26-Feb-25,1-Mar-25,M,App,2,California,Santa Barbara County,3,9,Male
TX501531,Sandals,2,32.1,64.2,26-Feb-25,28-Feb-25,,Instagram,4,California,Santa Barbara County,2,9,Unknown
TX501532,Pajama Sets,4,71.9,287.6,26-Feb-25,26-Feb-25,M,Target.com,4,California,Stanislaus County,0,9,Male
TX501533,Graphic Tees,6,22.3,133.8,26-Feb-25,27-Feb-25,,Instagram,5,California,Ventura County,1,9,Unknown
TX501534,Maxi Dresses,2,29.5,59,26-Feb-25,27-Feb-25,F,App,5,California,Ventura County,1,9,Female
TX501535,Jeans,4,41.9,167.6,26-Feb-25,2-Mar-25,F,App,3,California,Alameda County,4,9,Female
TX501536,Jeans,3,107.8,323.4,26-Feb-25,27-Feb-25,M,Website,5,California,Amador County,1,9,Male
TX501537,Graphic Tees,5,18.1,90.5,26-Feb-25,1-Mar-25,M,App,5,California,Fresno County,3,9,Male
TX501538,Casual Dresses,9,79.8,718.2,26-Feb-25,27-Feb-25,F,Website,3,California,Kern County,1,9,Female
TX501539,Shorts,3,22.3,66.9,26-Feb-25,1-Mar-25,F,App,5,California,Kern County,3,9,Female
TX501540,T-Shirts,1,22.9,22.9,26-Feb-25,26-Feb-25,F,Website,4,California,Kern County,0,9,Female
TX501541,Shorts,3,16.2,48.6,27-Feb-25,27-Feb-25,M,Partner App,5,California,Los Angeles County,0,9,Male
TX501542,Bikinis,4,59.5,238,27-Feb-25,28-Feb-25,M,Website,5,California,Los Angeles County,1,9,Male
TX501543,Leggings,5,26.2,131,27-Feb-25,2-Mar-25,M,Instagram,2,California,Los Angeles County,3,9,Male
TX501544,Workout Tops,1,44.2,44.2,27-Feb-25,2-Mar-25,F,Website,4,California,Los Angeles County,3,9,Female
TX501545,Sundresses,2,59.2,118.4,27-Feb-25,27-Feb-25,F,Website,2,California,Los Angeles County,0,9,Female
TX501546,Crop Tops,4,41.5,166,27-Feb-25,1-Mar-25,F,App,4,California,Napa County,2,9,Female
TX501547,Jeans,12,67.1,805.2,27-Feb-25,13-Mar-25,F,App,5,California,Riverside County,14,9,Female
TX501548,T-Shirts,2,28.7,57.4,27-Feb-25,3-Mar-25,F,Website,4,California,Sacramento County,4,9,Female
TX501549,Sneakers,4,132.1,528.4,27-Feb-25,28-Feb-25,F,App,3,California,Sacramento County,1,9,Female
TX501550,Leggings,2,47,94,27-Feb-25,1-Mar-25,M,Partner App,4,California,San Diego County,2,9,Male
TX501551,T-Shirts,2,41.6,83.2,27-Feb-25,3-Mar-25,M,Website,5,California,San Diego County,4,9,Male
TX501552,T-Shirts,38,17.3,657.4,27-Feb-25,1-Mar-25,M,Target.com,5,California,San Diego County,2,9,Male
TX501553,Tote Bags,3,41.8,125.4,27-Feb-25,2-Mar-25,M,App,5,California,San Diego County,3,9,Male
TX501554,Bikinis,1,24,24,27-Feb-25,28-Feb-25,F,App,4,California,San Francisco,1,9,Female
TX501555,Baseball Caps,9,18.5,166.5,27-Feb-25,1-Mar-25,F,App,4,California,San Mateo County,2,9,Female
TX501556,Workout Tops,12,66.7,800.4,27-Feb-25,2-Mar-25,,App,5,California,Santa Clara County,3,9,Unknown
TX501557,Tank Tops,4,33.1,132.4,27-Feb-25,4-Mar-25,M,Instagram,4,California,Santa Clara County,5,9,Male
TX501558,Jewelry,9,42.1,378.9,27-Feb-25,10-Mar-25,M,Website,4,California,Sonoma County,11,9,Male
TX501559,Leggings,7,58.7,410.9,27-Feb-25,27-Feb-25,O,Instagram,4,California,Sutter County,0,9,Other
TX501560,Jeans,4,54,216,27-Feb-25,1-Mar-25,F,Website,4,California,Contra Costa County,2,9,Female
TX501561,T-Shirts,1,52.1,52.1,27-Feb-25,28-Feb-25,F,Target.com,5,California,Fresno County,1,9,Female
TX501562,Jewelry,2,27,54,27-Feb-25,2-Mar-25,O,Target.com,4,California,Kern County,3,9,Other
TX501563,Casual Dresses,10,31,310,28-Feb-25,1-Mar-25,F,Instagram,5,California,Kern County,1,9,Female
TX501564,Bikinis,2,46.7,93.4,28-Feb-25,28-Feb-25,F,App,4,California,Kings County,0,9,Female
TX501565,Jeans,1,144.7,144.7,28-Feb-25,3-Mar-25,M,App,5,California,Los Angeles County,3,9,Male
TX501566,Sneakers,9,90.9,818.1,28-Feb-25,1-Mar-25,M,App,5,California,Los Angeles County,1,9,Male
TX501567,Tank Tops,2,75.8,151.6,28-Feb-25,1-Mar-25,F,Target.com,3,California,Los Angeles County,1,9,Female
TX501568,Hoodies & Sweatshirts,5,57.9,289.5,28-Feb-25,2-Mar-25,M,Target.com,5,California,Los Angeles County,2,9,Male
TX501569,T-Shirts,5,44.8,224,28-Feb-25,1-Mar-25,F,Instagram,5,California,Los Angeles County,1,9,Female
TX501570,Sundresses,3,44.2,132.6,28-Feb-25,4-Mar-25,M,Target.com,5,California,Los Angeles County,4,9,Male
TX501571,Sandals,5,53.5,267.5,28-Feb-25,2-Mar-25,M,App,4,California,Madera County,2,9,Male
TX501572,Jeans,2,72.2,144.4,28-Feb-25,1-Mar-25,M,App,5,California,Orange County,1,9,Male
TX501573,Jeans,4,62.4,249.6,28-Feb-25,3-Mar-25,F,App,3,California,Riverside County,3,9,Female
TX501574,Bikinis,5,24.7,123.5,28-Feb-25,1-Mar-25,F,App,4,California,Sacramento County,1,9,Female
TX501575,Tank Tops,5,61.7,308.5,28-Feb-25,2-Mar-25,F,Target.com,4,California,San Diego County,2,9,Female
TX501576,T-Shirts,5,18.2,91,28-Feb-25,2-Mar-25,F,Instagram,4,California,San Diego County,2,9,Female
TX501577,Bikinis,4,37.2,148.8,28-Feb-25,6-Mar-25,F,App,4,California,San Diego County,6,9,Female
TX501578,Sundresses,3,53.5,160.5,28-Feb-25,2-Mar-25,F,Website,5,California,San Mateo County,2,9,Female
TX501579,T-Shirts,3,43.6,130.8,28-Feb-25,28-Feb-25,F,App,4,California,San Mateo County,0,9,Female
TX501580,Tank Tops,10,135,1350,28-Feb-25,2-Mar-25,F,App,5,California,San Mateo County,2,9,Female
TX501581,T-Shirts,5,38.5,192.5,28-Feb-25,28-Feb-25,M,Partner App,5,California,Santa Barbara County,0,9,Male
TX501582,Sundresses,2,24,48,28-Feb-25,5-Mar-25,F,App,4,California,Santa Clara County,5,9,Female
TX501583,Graphic Tees,3,28.2,84.6,28-Feb-25,2-Mar-25,M,App,1,California,Sonoma County,2,9,Male
TX501584,Hoodies & Sweatshirts,3,37.4,112.2,28-Feb-25,1-Mar-25,F,Instagram,4,California,Contra Costa County,1,9,Female
TX501585,Jeans,3,53.5,160.5,28-Feb-25,3-Mar-25,,Partner App,2,California,Contra Costa County,3,9,Unknown
TX501586,Maxi Dresses,5,36.2,181,28-Feb-25,1-Mar-25,M,Website,5,California,Imperial County,1,9,Male
TX501587,Shorts,8,31.9,255.2,28-Feb-25,1-Mar-25,F,Partner App,4,California,Los Angeles County,1,9,Female
TX501588,T-Shirts,3,21.3,63.9,28-Feb-25,1-Mar-25,M,App,5,California,Los Angeles County,1,9,Male
TX501589,T-Shirts,1,36.3,36.3,28-Feb-25,2-Mar-25,O,Partner App,4,California,Los Angeles County,2,9,Other
TX501590,Jeans,3,110.5,331.5,28-Feb-25,1-Mar-25,F,App,1,California,Los Angeles County,1,9,Female
TX501591,Bikinis,7,32.6,228.2,28-Feb-25,2-Mar-25,F,App,3,California,Los Angeles County,2,9,Female
TX501592,Sandals,3,55.6,166.8,1-Mar-25,14-Mar-25,F,App,4,California,Los Angeles County,13,9,Female
TX501593,Tank Tops,4,38,152,1-Mar-25,2-Mar-25,F,Instagram,5,California,Placer County,1,9,Female
TX501594,Bikinis,2,51.8,103.6,1-Mar-25,7-Mar-25,M,Website,2,California,Sacramento County,6,9,Male
TX501595,Maxi Dresses,8,28.7,229.6,1-Mar-25,6-Mar-25,F,App,4,California,Sacramento County,5,9,Female
TX501596,Jeans,12,52.2,626.4,1-Mar-25,1-Mar-25,M,App,3,California,Sacramento County,0,9,Male
TX501597,Tank Tops,2,68.2,136.4,1-Mar-25,2-Mar-25,,Target.com,4,California,San Bernardino County,1,9,Unknown
TX501598,Shorts,3,34,102,1-Mar-25,5-Mar-25,F,App,4,California,San Diego County,4,9,Female
TX501599,T-Shirts,3,19.1,57.3,1-Mar-25,2-Mar-25,F,Partner App,4,California,San Diego County,1,9,Female
TX501600,Sandals,8,34,272,1-Mar-25,9-Mar-25,F,Partner App,4,California,San Diego County,8,9,Female
TX501601,Casual Dresses,2,109.1,218.2,1-Mar-25,3-Mar-25,M,App,5,California,San Diego County,2,9,Male
TX501602,Leggings,2,64.8,129.6,1-Mar-25,3-Mar-25,M,App,5,California,San Diego County,2,9,Male
TX501603,Bikinis,2,21.1,42.2,1-Mar-25,1-Mar-25,F,Website,4,California,Santa Clara County,0,9,Female
TX501604,Shorts,8,21.3,170.4,1-Mar-25,3-Mar-25,M,Instagram,3,California,Sonoma County,2,9,Male
TX501605,Sundresses,3,24.3,72.9,1-Mar-25,2-Mar-25,M,Website,4,California,Stanislaus County,1,9,Male
TX501606,T-Shirts,1,43.3,43.3,1-Mar-25,5-Mar-25,M,Website,3,California,Ventura County,4,9,Male
TX501607,Sundresses,3,41,123,1-Mar-25,2-Mar-25,F,Instagram,2,California,Alameda County,1,9,Female
TX501608,Sunglasses,3,54.1,162.3,1-Mar-25,3-Mar-25,F,Partner App,4,California,Alameda County,2,9,Female
TX501609,Maxi Dresses,2,39,78,1-Mar-25,2-Mar-25,M,Website,5,California,Contra Costa County,1,9,Male
TX501610,T-Shirts,2,40.3,80.6,1-Mar-25,3-Mar-25,M,Instagram,4,California,Glenn County,2,9,Male
TX501611,T-Shirts,3,24.1,72.3,1-Mar-25,2-Mar-25,M,App,5,California,Kings County,1,9,Male
TX501612,Jeans,5,52.3,261.5,1-Mar-25,2-Mar-25,M,Target.com,4,California,Los Angeles County,1,9,Male
TX501613,Casual Dresses,4,68.8,275.2,1-Mar-25,5-Mar-25,F,Partner App,5,California,Los Angeles County,4,9,Female
TX501614,Sneakers,2,128.8,257.6,2-Mar-25,5-Mar-25,F,Website,3,California,Los Angeles County,3,10,Female
TX501615,Crop Tops,5,48.2,241,2-Mar-25,4-Mar-25,F,Instagram,4,California,Los Angeles County,2,10,Female
TX501616,Bikinis,1,39.7,39.7,2-Mar-25,4-Mar-25,F,App,3,California,Los Angeles County,2,10,Female
TX501617,Sundresses,1,59.7,59.7,2-Mar-25,5-Mar-25,F,Partner App,4,California,Los Angeles County,3,10,Female
TX501618,Jeans,1,48.3,48.3,2-Mar-25,16-Mar-25,O,App,5,California,Los Angeles County,14,10,Other
TX501619,T-Shirts,3,45.5,136.5,2-Mar-25,4-Mar-25,M,Target.com,3,California,Los Angeles County,2,10,Male
TX501620,Sundresses,27,51,1377,2-Mar-25,2-Mar-25,F,Target.com,4,California,Los Angeles County,0,10,Female
TX501621,Graphic Tees,6,20.4,122.4,2-Mar-25,3-Mar-25,M,Target.com,4,California,Los Angeles County,1,10,Male
TX501622,Bikinis,2,30.4,60.8,2-Mar-25,4-Mar-25,M,Target.com,4,California,Los Angeles County,2,10,Male
TX501623,Hoodies & Sweatshirts,2,71.5,143,2-Mar-25,6-Mar-25,F,App,4,California,Los Angeles County,4,10,Female
TX501624,T-Shirts,6,18,108,2-Mar-25,3-Mar-25,O,Website,5,California,Sacramento County,1,10,Other
TX501625,Crop Tops,11,45.6,501.6,2-Mar-25,3-Mar-25,O,Website,3,California,San Bernardino County,1,10,Other
TX501626,Sundresses,1,31.8,31.8,2-Mar-25,6-Mar-25,F,App,5,California,San Bernardino County,4,10,Female
TX501627,T-Shirts,5,19.9,99.5,2-Mar-25,3-Mar-25,F,Website,4,California,San Bernardino County,1,10,Female
TX501628,Casual Dresses,9,52.1,468.9,2-Mar-25,4-Mar-25,M,App,4,California,San Diego County,2,10,Male
TX501629,Tank Tops,7,45.9,321.3,2-Mar-25,3-Mar-25,M,App,3,California,San Diego County,1,10,Male
TX501630,Tank Tops,10,115.9,1159,2-Mar-25,5-Mar-25,F,Website,4,California,San Diego County,3,10,Female
TX501631,Jeans,9,86,774,2-Mar-25,7-Mar-25,F,App,3,California,San Diego County,5,10,Female
TX501632,Hoodies & Sweatshirts,7,73.6,515.2,2-Mar-25,4-Mar-25,F,App,4,California,San Francisco,2,10,Female
TX501633,Bikinis,3,26.7,80.1,2-Mar-25,6-Mar-25,F,App,4,California,Santa Clara County,4,10,Female
TX501634,T-Shirts,7,46.6,326.2,2-Mar-25,4-Mar-25,,Instagram,4,California,Santa Clara County,2,10,Unknown
TX501635,Workout Tops,3,84.6,253.8,2-Mar-25,4-Mar-25,M,Partner App,4,California,Santa Clara County,2,10,Male
TX501636,Hoodies & Sweatshirts,14,41.5,581,2-Mar-25,16-Mar-25,M,Website,4,California,Shasta County,14,10,Male
TX501637,T-Shirts,1,32.8,32.8,2-Mar-25,5-Mar-25,M,App,5,California,Siskiyou County,3,10,Male
TX501638,Graphic Tees,7,46.7,326.9,2-Mar-25,4-Mar-25,O,App,5,California,Sonoma County,2,10,Other
TX501639,Crop Tops,7,21,147,2-Mar-25,5-Mar-25,M,Target.com,3,California,Alameda County,3,10,Male
TX501640,Sandals,7,29.4,205.8,2-Mar-25,2-Mar-25,M,Instagram,5,California,Alameda County,0,10,Male
TX501641,Crop Tops,2,32.3,64.6,2-Mar-25,3-Mar-25,M,App,5,California,Alameda County,1,10,Male
TX501642,Jeans,1,42.2,42.2,3-Mar-25,5-Mar-25,F,App,5,California,Alameda County,2,10,Female
TX501643,Jeans,1,53.7,53.7,3-Mar-25,5-Mar-25,M,Website,3,California,Contra Costa County,2,10,Male
TX501644,Sneakers,2,123.9,247.8,3-Mar-25,6-Mar-25,M,Target.com,4,California,Contra Costa County,3,10,Male
TX501645,Graphic Tees,3,35.9,107.7,3-Mar-25,5-Mar-25,M,Target.com,4,California,Kern County,2,10,Male
TX501646,Graphic Tees,2,23.6,47.2,3-Mar-25,6-Mar-25,M,App,5,California,Los Angeles County,3,10,Male
TX501647,Crop Tops,35,45.7,1599.5,3-Mar-25,4-Mar-25,M,App,3,California,Los Angeles County,1,10,Male
TX501648,Jeans,11,118.3,1301.3,3-Mar-25,5-Mar-25,M,Partner App,5,California,Los Angeles County,2,10,Male
TX501649,Jewelry,1,36,36,3-Mar-25,4-Mar-25,F,App,3,California,Los Angeles County,1,10,Female
TX501650,T-Shirts,2,37.1,74.2,3-Mar-25,6-Mar-25,F,Target.com,4,California,Los Angeles County,3,10,Female
TX501651,Leggings,3,45.1,135.3,3-Mar-25,5-Mar-25,F,Website,5,California,Los Angeles County,2,10,Female
TX501652,Sandals,16,37.9,606.4,3-Mar-25,4-Mar-25,F,Instagram,5,California,Los Angeles County,1,10,Female
TX501653,Sneakers,2,121.6,243.2,3-Mar-25,6-Mar-25,M,Instagram,5,California,Los Angeles County,3,10,Male
TX501654,Sandals,7,38.2,267.4,3-Mar-25,6-Mar-25,F,App,4,California,Los Angeles County,3,10,Female
TX501655,Pajama Sets,2,37.2,74.4,3-Mar-25,6-Mar-25,M,Partner App,4,California,Los Angeles County,3,10,Male
TX501656,Sneakers,4,115.7,462.8,3-Mar-25,6-Mar-25,F,Website,4,California,Los Angeles County,3,10,Female
TX501657,Sneakers,6,99.4,596.4,3-Mar-25,6-Mar-25,M,App,5,California,Los Angeles County,3,10,Male
TX501658,Maxi Dresses,1,38.7,38.7,3-Mar-25,4-Mar-25,F,Target.com,4,California,Orange County,1,10,Female
TX501659,Graphic Tees,2,35.5,71,3-Mar-25,6-Mar-25,M,App,5,California,Orange County,3,10,Male
TX501660,Sneakers,4,93.3,373.2,3-Mar-25,6-Mar-25,F,App,5,California,Sacramento County,3,10,Female
TX501661,Sunglasses,1,31.4,31.4,3-Mar-25,8-Mar-25,F,Target.com,5,California,Sacramento County,5,10,Female
TX501662,Tank Tops,1,85.9,85.9,3-Mar-25,6-Mar-25,M,Website,4,California,Sacramento County,3,10,Male
TX501663,Jeans,8,41.7,333.6,3-Mar-25,11-Mar-25,M,App,5,California,San Bernardino County,8,10,Male
TX501664,T-Shirts,4,31.5,126,3-Mar-25,4-Mar-25,F,App,4,California,San Bernardino County,1,10,Female
TX501665,T-Shirts,2,36.3,72.6,3-Mar-25,4-Mar-25,F,App,2,California,San Diego County,1,10,Female
TX501666,T-Shirts,3,33.4,100.2,3-Mar-25,4-Mar-25,F,Instagram,4,California,San Francisco,1,10,Female
TX501667,Sneakers,3,65.2,195.6,3-Mar-25,4-Mar-25,F,Target.com,5,California,San Joaquin County,1,10,Female
TX501668,T-Shirts,9,65.5,589.5,3-Mar-25,6-Mar-25,F,App,5,California,San Mateo County,3,10,Female
TX501669,Jeans,3,52.8,158.4,3-Mar-25,6-Mar-25,M,Target.com,4,California,San Mateo County,3,10,Male
TX501670,Sundresses,5,24,120,3-Mar-25,7-Mar-25,M,App,3,California,Santa Clara County,4,10,Male
TX501671,Workout Tops,3,51.2,153.6,3-Mar-25,4-Mar-25,F,App,4,California,Santa Cruz County,1,10,Female
TX501672,Sandals,3,28.3,84.9,3-Mar-25,5-Mar-25,M,Partner App,4,California,Stanislaus County,2,10,Male
TX501673,Jeans,3,42.3,126.9,3-Mar-25,3-Mar-25,F,Target.com,3,California,Stanislaus County,0,10,Female
TX501674,Sneakers,8,163.3,1306.4,4-Mar-25,5-Mar-25,F,Website,4,California,Ventura County,1,10,Female
TX501675,Jeans,7,47.3,331.1,4-Mar-25,7-Mar-25,F,Partner App,3,California,Alameda County,3,10,Female
TX501676,T-Shirts,16,27.3,436.8,4-Mar-25,5-Mar-25,F,Target.com,4,California,Alameda County,1,10,Female
